,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
37,,,,,,,,,,,,,,,,,,1.861517,,,,,,,,,,,,,cce9656f-bb3b-403c-8160-4c625c86aad0,116,,"[49.7, 54.2]",3773369,1,,,,,-1.4819894,,Right Foot,,"[52.3, 25.0]",,Ground Pass,,29.315525,,,,,Clément Lenglet,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,3,Barcelona,217,['d6ea59c9-0ed6-4ef0-b2dd-c4ef1920de2e'],12,,,,,,,,,,,,,,,,Barcelona,00:01:12.058,Pass,
38,,,,,,,,,,,,,,,,,,1.276597,,,,,,,,,,,,,f1e2bc9b-67cd-46a1-a297-644468ee9cf0,119,,"[53.8, 22.1]",3773369,1,,,,,-0.88817376,,Right Foot,,"[63.8, 9.8]",,Ground Pass,,15.852129,,,,,Jordi Alba Ramos,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['edad2c5a-ce54-4df7-a8b7-cdfc53e31808'],14,,,,,,,,,,,,,,,,Barcelona,00:01:14.830,Pass,
39,,,,,,,,,,,,,,,,,,2.122221,,,,,,,,,,,,,455e73cf-5e91-4ccf-ab3d-865dd8416eac,122,,"[63.8, 12.4]",3773369,1,,,,,2.1393209,,Left Foot,,"[50.0, 34.0]",,Ground Pass,,25.632011,,,,,Frenkie de Jong,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,3,Barcelona,217,['a2d27911-75c4-4671-ad32-e7139e4493cb'],17,,,,,,,,,,,,,,,,Barcelona,00:01:17.123,Pass,
40,,,,,,,,,,,,,,,,,,0.809702,,,,,,,,,,,,,91119f6b-f0ee-49f0-8cee-1d286c8339f4,125,,"[52.3, 35.1]",3773369,1,,,,,0.6871242,,Right Foot,,"[60.1, 41.5]",,Ground Pass,,10.089599,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,3,Barcelona,217,['a26cd124-7f99-4363-91e0-1dcc99f86515'],20,,,,,,,,,,,,,,,,Barcelona,00:01:20.131,Pass,
41,,,,,,,,,,,,,,,,,,1.086001,,,,,,,,,,,,,2986feae-60c2-4e89-9384-2b1409a34470,128,,"[58.6, 42.0]",3773369,1,,,,,1.8736812,,Right Foot,,"[51.1, 66.0]",,Low Pass,,25.144583,,,,,Óscar Mingueza García,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,3,Barcelona,217,['3399300a-b74c-485b-b643-9de3167b0ac0'],20,,,,,,,,,,,,,,,,Barcelona,00:01:20.981,Pass,
42,,,,,,,,,,,,,,,,,,0.854843,,,,,,,,,,,,,4543adf9-28fe-4b60-8ae8-19127a6e8d1d,131,,"[70.7, 72.9]",3773369,1,,,,,0.4266275,,Left Foot,,"[82.8, 78.4]",,Ground Pass,,13.29135,,,,,Sergino Dest,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,3,Barcelona,217,['907f5fc7-e3c7-4484-acfb-afef0e6bab55'],25,,,,,,,,,,,,,,,,Barcelona,00:01:25.800,Pass,
43,,,,,,,,,,,,,,,,,,0.974437,,,,,,,,,,,,,d0c8fc36-0774-4530-83d5-354ac91c11a9,135,,"[82.2, 77.5]",3773369,1,,,,,-2.9927027,,Right Foot,,"[68.2, 75.4]",,Ground Pass,,14.156624,,,,,Óscar Mingueza García,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Wing Back,3,Barcelona,217,"['626ba2ba-bcc8-4fec-97d1-1589169a68e3', 'b08eef70-d85d-4332-975e-191401ddad6e']",26,,,,,,,,,,,,,,,,Barcelona,00:01:26.734,Pass,True
44,,,,,,,,,,,,,,,,,,1.097046,,,,,,,,,,,,,abc27d4f-e9d3-41d0-91d8-babd7d6862a2,138,,"[68.5, 72.9]",3773369,1,,,,,-2.472138,,Right Foot,,"[54.6, 61.9]",,Ground Pass,,17.72597,,,,,Frenkie de Jong,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,3,Barcelona,217,['db26a6ca-b24e-4e21-8a8f-337fc3a85f1a'],28,,,,,,,,,,,,,,,,Barcelona,00:01:28.762,Pass,
45,,,,,,,,,,,,,,,,,,1.449831,,,,,,,,,,,,,ab07cdfd-8200-4271-a9c3-3112a6b8ea94,141,,"[60.3, 46.3]",3773369,1,,,,,-1.7626914,,Right Foot,,"[56.9, 28.8]",,Ground Pass,,17.827227,,,,,Clément Lenglet,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,3,Barcelona,217,['e9a40fda-48f7-47cb-8bb3-3ba4764ee42b'],33,,,,,,,,,,,,,,,,Barcelona,00:01:33.766,Pass,
46,,,,,,,,,,,,,,,,,,0.965332,,,,,,,,,,,,,8fa9f056-d20b-45cf-9d3f-65da3d32cd01,144,,"[63.0, 25.3]",3773369,1,,,,,1.2014626,,Left Foot,,"[67.8, 37.7]",,Ground Pass,,13.296617,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['b0707652-ce99-46db-91b2-5d6e16fc5841'],37,,,,,,,,,,,,,,,,Barcelona,00:01:37.741,Pass,
47,,,,,,,,,,,,,,,,,,0.953001,,,,,,,,,,,,,f3027ea4-b45f-4445-8e94-a1a9ec3e13a6,147,,"[68.7, 36.5]",3773369,1,,,,,-1.586924,,Right Foot,,"[68.5, 24.1]",,Ground Pass,,12.401613,,,,,Pedro González López,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,3,Barcelona,217,['b90647ce-3412-49fd-a969-6f5f45b15ef8'],38,,,,,,,,,,,,,,,,Barcelona,00:01:38.848,Pass,
48,,,,,,,,,,,,,,,,,,0.976546,,,,,,,,,,,,,6ce54833-64d2-4ebd-8feb-e8bbe690e0c6,150,,"[68.7, 18.1]",3773369,1,,,,,-1.7735778,,Right Foot,,"[66.5, 7.4]",,Ground Pass,,10.923827,,,,,Jordi Alba Ramos,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,3,Barcelona,217,['0ae1529d-b572-4c15-8223-0ab2d5e82c07'],41,,,,,,,,,,,,,,,,Barcelona,00:01:41.128,Pass,
49,,,,,,,,,,,,,,,,,,1.126115,,,,,,,,,,,,,44ef6b3d-fb68-49ce-befd-4e2e1bf075ef,153,,"[68.5, 5.1]",3773369,1,,,,,0.79615045,,Left Foot,,"[86.9, 23.9]",,Low Pass,,26.305893,,,,,Ousmane Dembélé,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,3,Barcelona,217,['f3423cd1-bbce-47f7-ad4b-831657839357'],43,,,,,,,,,,,,,,,,Barcelona,00:01:43.148,Pass,
50,,,,,,,,,,,,,,,,,,0.947164,,,,,,,,,,,,,e5e6a014-c699-4207-8e1c-2a50e675b3df,155,,"[86.9, 23.9]",3773369,1,,,,,-2.5300956,,Right Foot,,"[78.2, 17.8]",,Low Pass,,10.625442,,,,,Antoine Griezmann,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Center Forward,3,Barcelona,217,['79e417e4-5753-4a12-b0cf-bdb4c174f7e0'],44,,,,,,,,,,,,,,,,Barcelona,00:01:44.274,Pass,
51,,,,,,,,,,,,,,,,,,0.567362,,,,,,,,,,,,,527afe89-7e0a-434b-b4ae-4d3437a61e30,157,,"[77.7, 17.8]",3773369,1,,,,,-2.7744188,,Head,,"[72.5, 15.8]",,High Pass,,5.5713553,,,Incomplete,,Pedro González López,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,3,Barcelona,217,"['75c55686-d63e-49cc-ae3c-c37b689d9e6b', '9e2f9a00-07cc-453f-9f6f-e57940e89c0a']",45,,,,,,,,,,,,,,,,Barcelona,00:01:45.221,Pass,
52,,,,,,,,,,,,,,,,,,3.522629,,,,,,,,,,,,,e040e36e-15d7-42f5-8d9b-378139572208,172,,"[45.1, 61.1]",3773369,1,,,,,0.2660405,859f0f2d-6b33-49a3-9397-64d2ab927a73,Left Foot,,"[85.1, 72.0]",,Low Pass,,41.458534,,,,,Rafael Mir Vicente,True,,,,,,1,From Counter,David Ferreiro Quiroga,11670.0,Right Center Midfield,4,Huesca,902,['6e915d94-0eb9-4ddd-a635-01b9dc53b063'],50,,,,,,,,,,,,,,,,Huesca,00:01:50.101,Pass,
53,,,,,,,,,,,,,,,,,,2.266532,,,,,,,,,,,,,2ac3b01a-ca88-40b2-862b-03f847345adc,177,,"[6.5, 37.1]",3773369,2,,,,,0.92442715,,Keeper Arm,,"[19.1, 53.8]",,Ground Pass,,20.920086,,,,,Óscar Mingueza García,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,['6d7b31b9-6a25-4c86-ae69-c934225733fb'],2,,,,,,,,,,,,,,,,Barcelona,00:02:02.770,Pass,
54,,,,,,,,,,,,,,,,,,1.17702,,,,,,,,,,,,,2d4f5dac-012a-48df-8abb-c72d178d56e1,180,,"[37.3, 57.3]",3773369,2,,,,,-0.81986725,,Right Foot,,"[44.3, 49.8]",,Ground Pass,,10.259142,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,7,Barcelona,217,['0ea54224-0991-4153-9b36-93e9c650eba8'],11,,,,,,,,,,,,,,,,Barcelona,00:02:11.905,Pass,
55,,,,,,,,,,,,,,,,,,0.840897,,,,,,,,,,,,,81e9655c-1ffe-40e6-8d57-d384daa70886,184,,"[46.3, 49.8]",3773369,2,,,,,-1.4932821,,Left Foot,,"[47.1, 39.5]",,Ground Pass,,10.331021,,,,,Pedro González López,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,8,Barcelona,217,"['4c56d92e-843e-4d81-a45e-db8fe7706a53', '4d18049d-4bed-4c1a-be46-d6079b0cc226']",13,,,,,,,,,,,,,,,,Barcelona,00:02:13.669,Pass,True
56,,,,,,,,,,,,,,,,,,1.525032,,,,,,,,,,,,,2cb31141-07ce-4076-87fc-21d5813ea028,187,,"[43.9, 37.5]",3773369,2,,,,,-1.1747149,,Right Foot,,"[50.8, 21.0]",,Ground Pass,,17.88463,,,,,Clément Lenglet,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,9,Barcelona,217,['df216278-c4c0-46c7-913a-50cd721884d7'],15,,,,,,,,,,,,,,,,Barcelona,00:02:15.858,Pass,
57,,,,,,,,,,,,,,,,,,0.737369,,,,,,,,,,,,,0dc921f5-3ae7-4b6b-855a-c6edcb3227db,191,,"[69.8, 12.4]",3773369,2,,,,,-0.8794594,,Right Foot,,"[77.0, 3.7]",,Ground Pass,,11.292918,,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,10,Barcelona,217,"['06094627-7f72-4a93-9d51-9f2d8811f6c5', '11e331a1-a72e-4e3e-acb5-84e432eca617']",20,,,,,,,,,,,,,,,,Barcelona,00:02:20.055,Pass,True
58,,,,,,,,,,,,,,,,,,0.920782,,,,,,,,,,,,,e4cad531-a4fb-4ad5-8283-0a7c08f42298,194,,"[78.0, 3.4]",3773369,2,,,,,1.1665268,,Left Foot,,"[86.3, 22.8]",,Ground Pass,,21.100948,,,,,Ousmane Dembélé,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,11,Barcelona,217,['fba8dc7f-ade2-4cf2-ba97-9a81392dda78'],20,,,,,,,,,,,,,,,,Barcelona,00:02:20.832,Pass,
59,,,,,,,,,,,,,,,,,,1.986656,,,,,,,,,,,,,ea4e5f8c-52a5-493f-a7ce-f32ca14a1109,197,,"[85.4, 21.3]",3773369,2,,,,,-2.1309178,,Left Foot,,"[78.0, 9.5]",,Low Pass,,13.928389,,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,12,Barcelona,217,['64cc4b8e-4805-412c-a5e2-e7c793ef357b'],21,,,,,,,,,,,,,,,,Barcelona,00:02:21.997,Pass,
60,,,,,,,,,,,,,,,,,,0.806588,,,,,,,,,,,,,ce81f2b6-6cd2-485f-a8a6-1f934be46166,199,,"[78.0, 8.6]",3773369,2,,,,,1.7415315,,Left Foot,,"[76.5, 17.3]",,Ground Pass,,8.828363,,,,,Ousmane Dembélé,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,13,Barcelona,217,['9acdfc20-c72f-45b4-aff5-57b249b98adc'],23,,,,,,,,,,,,,,,,Barcelona,00:02:23.984,Pass,
61,,,,,,,,,,,,,,,,,,1.252952,,,,,,,,,,,,,db23177d-315c-4245-8f70-7c9f848bb332,202,,"[76.2, 24.5]",3773369,2,,,,,1.9189725,,Right Foot,,"[71.3, 38.0]",,Ground Pass,,14.361754,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,14,Barcelona,217,['ec8535db-d30b-47c6-b264-0e5c25daf5f8'],26,,,,,,,,,,,,,,,,Barcelona,00:02:26.175,Pass,
62,,,,,,,,,,,,,,,,,,1.4547,,,,,,,,,,,,,27c4c52f-0648-4e27-86c5-f27d1a8734fe,205,,"[75.3, 40.6]",3773369,2,,,,,1.4110942,,Right Foot,,"[77.7, 55.5]",,Ground Pass,,15.092051,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,15,Barcelona,217,['cd8546dc-2bd6-4d19-b00a-256fb2b89113'],27,,,,,,,,,,,,,,,,Barcelona,00:02:27.882,Pass,
63,,,,,,,,,,,,,,,,,,0.972357,,,,,,,,,,,,,301532d4-6973-4e99-95e1-66753654fad2,208,,"[82.8, 55.5]",3773369,2,,,,,-1.313754,,Left Foot,,"[87.4, 38.0]",,Ground Pass,,18.094475,,,,,Ousmane Dembélé,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,16,Barcelona,217,['1b52deeb-04c2-411c-a166-9aa92cfa75bc'],32,,,,,,,,,,,,,,,,Barcelona,00:02:32.155,Pass,
64,,,,,,,,,,,,,,,,,,3.22001,,,,,,,,,,,,,ec717d9b-4df9-4931-9174-a20ffd1bafda,221,,"[61.8, 52.5]",3773369,2,,,,,0.29115793,,Right Foot,,"[92.5, 61.7]",,Ground Pass,,32.04887,,,,,Daniel Escriche Romero,,,,,,,1,Regular Play,David Ferreiro Quiroga,11670.0,Right Center Midfield,17,Huesca,902,"['4c741a97-ea97-4a50-b251-7706dd0e1265', 'd4917f0c-a173-4afa-a7f9-7015833ff717']",39,,,,,,,,,,,,,,,,Huesca,00:02:39.754,Pass,True
65,,,,,,,,,,,,,,,,,,0.217241,,,,,,,,,,,,,425a9b64-4eee-454b-bb30-9ca3b590372c,224,,"[112.5, 66.3]",3773369,2,,,,,-2.0542433,,Right Foot,,"[110.4, 62.3]",,Low Pass,,4.5177426,,,Incomplete,,Rafael Mir Vicente,,,,,,,1,Regular Play,Daniel Escriche Romero,24681.0,Right Center Forward,17,Huesca,902,"['815075c1-0382-4e00-acdf-afbadd8d4597', 'ee7f9604-68fc-4237-8e9b-4f4dfadf5113']",44,,,,,,,,,,,,,,,,Huesca,00:02:44.725,Pass,
66,,,,,,,,,,,,,,,,,,2.532546,,,,,,,,,,,,,814778c7-f8e5-46fb-a28a-4764babbf83d,232,,"[107.2, 80.0]",3773369,3,,,,,-1.3952042,,,,"[112.7, 49.0]",,High Pass,,31.484123,,,Incomplete,,Álvaro Fernández Llorente,,,,,,Throw-in,1,From Throw In,Pablo Maffeo Becerra,6564.0,Right Wing Back,18,Huesca,902,"['005ffd96-9844-4981-bb5e-1760117785a5', 'e6c92404-96a9-4808-8912-d7a33d10bbdd']",12,,,,,,,,,,,,,,,,Huesca,00:03:12.522,Pass,
67,,,,,,,,,,,,,,,,,,1.439888,,,,,,,,,,,,,131f54c0-3e5f-4f15-a2bf-03280b41d4ee,235,,"[78.2, 64.3]",3773369,3,,,,,0.8567056,,Right Foot,,"[91.2, 79.3]",,Low Pass,,19.849434,,,Out,,Pablo Maffeo Becerra,,,,,,Recovery,1,From Throw In,Jorge Pulido Mayoral,11677.0,Right Center Back,18,Huesca,902,['d3be733d-d78f-430d-9576-840a196c3078'],18,,,,,,,,,,,,,,,,Huesca,00:03:18.161,Pass,
68,,,,,,,,,,,,,,,,,,1.996716,,,,,,,,,,,,,fed71ab0-c734-46f7-9006-301d83cb21c3,237,,"[33.6, 0.1]",3773369,3,,True,,,2.0372372,,,,"[26.4, 14.4]",,Low Pass,,16.01031,,,,,Clément Lenglet,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,19,Barcelona,217,['5d231e2b-de59-4b0e-8472-eb47bf243e04'],23,,,,,,,,,,,,,,,,Barcelona,00:03:23.255,Pass,
69,,,,,,,,,,,,,,,,,,4.158375,,,,,,,,,,,,,fdd42683-1c86-45d3-9886-e68722dd38c4,239,,"[22.1, 21.3]",3773369,3,,True,,,1.385165,,Left Foot,,"[30.1, 63.9]",,Ground Pass,,43.344666,,,,,Óscar Mingueza García,,,True,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,['b1b9080c-79c1-4bb7-8511-5b2f083e5d12'],25,,,,,,,,,,,,,,,,Barcelona,00:03:25.832,Pass,
70,,,,,,,,,,,,,,,,,,0.862703,,,,,,,,,,,,,d203397b-fab3-4ea0-9de5-af2f588b7c3f,241,,"[41.9, 65.0]",3773369,3,,,,,-2.1341126,,Right Foot,,"[35.9, 55.5]",,Ground Pass,,11.236102,,,,,Frenkie de Jong,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,['922a94f5-909c-4ddc-84e9-c4cc9e8a6577'],33,,,,,,,,,,,,,,,,Barcelona,00:03:33.822,Pass,
71,,,,,,,,,,,,,,,,,,1.57713,,,,,,,,,,,,,1bf26a29-3647-47f7-ad28-3b42d561bf3b,244,,"[35.3, 44.3]",3773369,3,,,,,-1.0941905,,Right Foot,,"[44.8, 25.9]",,Ground Pass,,20.707727,,,,,Clément Lenglet,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,['1e0529b6-4e75-4bc2-8fb3-4a739574ad89'],36,,,,,,,,,,,,,,,,Barcelona,00:03:36.435,Pass,
72,,,,,,,,,,,,,,,,,,1.077396,,,,,,,,,,,,,5c476cba-7e92-4a3d-b852-68fd562aa748,247,,"[48.0, 18.4]",3773369,3,,,,,1.8689027,,Left Foot,,"[42.5, 36.3]",,Ground Pass,,18.725918,,,,,Frenkie de Jong,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,['63858464-eeb4-445f-b861-b7dc2bbb6f51'],39,,,,,,,,,,,,,,,,Barcelona,00:03:39.322,Pass,
73,,,,,,,,,,,,,,,,,,1.696146,,,,,,,,,,,,,8bcd52b0-67b1-4e6c-ac4b-21714536d9b6,250,,"[42.5, 38.8]",3773369,3,,,,,1.1461095,,Right Foot,,"[54.8, 66.0]",,Ground Pass,,29.8518,,,,,Óscar Mingueza García,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,['c1cc3b33-6efd-46a5-b898-180a81cf449e'],41,,,,,,,,,,,,,,,,Barcelona,00:03:41.962,Pass,
74,,,,,,,,,,,,,,,,,,0.877101,,,,,,,,,,,,,767ea659-a414-4cf9-9af6-03a6bbc550de,253,,"[62.7, 70.9]",3773369,3,,,,,0.21406068,,Right Foot,,"[71.9, 72.9]",,Ground Pass,,9.414882,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,['7f17badb-470e-425e-884e-799c8fe1c010'],45,,,,,,,,,,,,,,,,Barcelona,00:03:45.875,Pass,
75,,,,,,,,,,,,,,,,,,0.894734,,,,,,,,,,,,,643c77b2-624d-447e-a7c9-a47e93b72ca4,256,,"[71.6, 71.4]",3773369,3,,,,,-1.3531457,,Left Foot,,"[73.9, 61.0]",,Ground Pass,,10.651291,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,19,Barcelona,217,['6bf945a6-7353-4710-859a-acda927a3d59'],46,,,,,,,,,,,,,,,,Barcelona,00:03:46.832,Pass,
76,,,,,,,,,,,,,,,,,,0.748205,,,,,,,,,,,,,bcbd7df1-ec51-4f30-ae18-b25e224e576e,259,,"[73.9, 61.0]",3773369,3,,,,,2.768605,,Right Foot,,"[71.6, 61.9]",,Ground Pass,,2.4698179,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,19,Barcelona,217,['5f4f371b-7b2c-4985-a45c-2de8a28ae310'],49,,,,,,,,,,,,,,,,Barcelona,00:03:49.027,Pass,
77,,,,,,,,,,,,,,,,,,2.157957,,,,,,,,,,,,,a12f1646-ca08-4372-8fe7-4f2984bed98f,262,,"[69.3, 53.5]",3773369,3,,,,,-1.6062653,,Left Foot,,"[68.2, 22.5]",,Ground Pass,,31.01951,,,,,Clément Lenglet,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,19,Barcelona,217,['46fba79d-3b4a-48d9-bfd2-6c7395f376db'],51,,,,,,,,,,,,,,,,Barcelona,00:03:51.214,Pass,
78,,,,,,,,,,,,,,,,,,1.368356,,,,,,,,,,,,,9d291e1e-2d2e-4a1e-a44a-a827595d3063,265,,"[71.6, 24.8]",3773369,3,,,,,-1.0384738,,Left Foot,,"[84.5, 2.9]",,Ground Pass,,25.416924,,,,,Jordi Alba Ramos,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,['bedf68ec-9912-4021-8b37-6d08ba683012'],54,,,,,,,,,,,,,,,,Barcelona,00:03:54.889,Pass,
79,,,,,,,,,,,,,,,,,,1.014552,,,,,,,,,,,,,a494ab88-1a4d-4ec5-a208-6e13610e8663,268,,"[77.3, 6.3]",3773369,3,,,,,2.8341951,,Left Foot,,"[64.7, 10.3]",,Ground Pass,,13.219683,,,,,Pedro González López,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,19,Barcelona,217,['761c8b8b-386a-4e3a-9fa6-bd3f60782ce3'],58,,,,,,,,,,,,,,,,Barcelona,00:03:58.507,Pass,
80,,,,,,,,,,,,,,,,,,2.297709,,,,,,,,,,,,,cbcbb60d-556b-4c29-86fc-7684a453c996,271,,"[56.0, 25.3]",3773369,4,,,,,1.4066247,,Right Foot,,"[61.5, 58.5]",,Ground Pass,,33.65249,,,,,Óscar Mingueza García,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,19,Barcelona,217,['a3b7d177-0fa1-4dfa-8057-0d9b9a5cfc30'],2,,,,,,,,,,,,,,,,Barcelona,00:04:02.562,Pass,
81,,,,,,,,,,,,,,,,,,1.402398,,,,,,,,,,,,,7a247580-18ed-43ea-85df-ac27dedea806,274,,"[65.5, 64.5]",3773369,4,,,,,-2.1224513,,Right Foot,,"[53.5, 45.0]",,Ground Pass,,22.896505,,,,,Frenkie de Jong,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,['301897d5-dad6-4424-958d-1413d31cbde6'],8,,,,,,,,,,,,,,,,Barcelona,00:04:08.457,Pass,
82,,,,,,,,,,,,,,,,,,1.355856,,,,,,,,,,,,,31faeabd-85e0-4a4f-9e31-62f6158da1c0,277,,"[52.3, 42.0]",3773369,4,,,,,-1.034589,,Right Foot,,"[62.7, 24.5]",,Ground Pass,,20.357063,,,,,Clément Lenglet,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,['61f6c7c6-07c7-4844-a705-7f31feafb89a'],10,,,,,,,,,,,,,,,,Barcelona,00:04:10.314,Pass,
83,,,,,,,,,,,,,,,,,,0.950557,,,,,,,,,,,,,f7f3806e-3864-4c30-8d02-c299d06d5249,280,,"[64.7, 22.8]",3773369,4,,,,,-0.5191461,,Left Foot,,"[75.9, 16.4]",,Ground Pass,,12.899612,,,,,Antoine Griezmann,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,['77f03944-a11d-450b-82eb-e80d92c10ccf'],12,,,,,,,,,,,,,,,,Barcelona,00:04:12.895,Pass,
84,,,,,,,,,,,,,,,,,,0.88922,,,,,,,,,,,,,75dc37ed-b885-4083-b2c4-13cae1e462cf,283,,"[82.2, 11.2]",3773369,4,,,,,-1.1193433,,Left Foot,,"[85.4, 4.6]",,Ground Pass,,7.3348484,,,,,Jordi Alba Ramos,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,19,Barcelona,217,['067d96c6-c575-43e7-9524-c39b0eaa2436'],15,,,,,,,,,,,,,,,,Barcelona,00:04:15.082,Pass,
85,,,,,,,,,,,,,,,,,,1.461846,,,,,,,,,,,,,f2e2402b-f0db-473a-ba6a-077f6606d5eb,286,,"[84.0, 5.8]",3773369,4,,,,,2.2227333,,Left Foot,,"[65.3, 30.3]",,Low Pass,,30.821096,,,,,Frenkie de Jong,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,19,Barcelona,217,['8059a0a8-1780-45e9-b038-ae247ba5eba6'],18,,,,,,,,,,,,,,,,Barcelona,00:04:18.037,Pass,
86,,,,,,,,,,,,,,,,,,1.455567,,,,,,,,,,,,,e092140c-a368-4703-b9c0-5098adac9499,289,,"[65.0, 38.6]",3773369,4,,,,,1.1962266,,Right Foot,,"[75.3, 64.8]",,Ground Pass,,28.151909,,,,,Óscar Mingueza García,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,['9db2ea98-1285-4fbd-be0a-5ba59093e414'],20,,,,,,,,,,,,,,,,Barcelona,00:04:20.672,Pass,
87,,,,,,,,,,,,,,,,,,0.881586,,,,,,,,,,,,,beb66ec2-19fd-4d30-b4c2-341b9bb2469c,292,,"[76.2, 68.0]",3773369,4,,,,,-1.6391827,,Right Foot,,"[75.7, 60.7]",,Ground Pass,,7.3171034,,,,,Sergio Busquets i Burgos,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,['e8bb5c77-4aba-41b4-a8d3-7075cd823de8'],23,,,,,,,,,,,,,,,,Barcelona,00:04:23.627,Pass,
